Unit Price,Unit Cost,Sold Quantity,Sales,COGS,Marketing,Total Expenses,Pre-Sales Inventory,Profit,Margin,Expected Sales,Expected COGS,Expected Profit,Expected Margin,ReportId
3.5,1.99,310.0,1085.0,616.9,111.6,728.5,345.0,356.5,29.52,968.92,583.3,385.62,39.8,TX822D1
3.5,1.99,468.0,1638.0,931.32,168.48,1099.8,615.0,538.2,28.91,1806.93,978.44,828.49,45.85,ZL512DF
3.5,1.99,394.0,1379.0,784.06,141.84,925.9,516.0,453.1,28.93,1666.09,,759.98,45.61,DV9542G
3.5,1.99,500.0,1750.0,995.0,180.0,1175.0,505.0,575.0,29.83,1930.48,1097.61,832.87,43.14,JD288TY
3.5,1.99,148.0,,294.52,53.28,347.79999999999995,153.0,170.20000000000005,29.76,,278.48,184.1,39.8,JB8954V
3.5,1.99,450.0,1575.0,895.5,162.0,1057.5,491.0,517.5,29.58,1737.43,940.81,796.62,45.85,ZU600PF
3.5,1.99,486.0,1701.0,967.14,174.96,1142.1,636.0,558.9000000000001,28.93,2055.13,1117.69,937.44,45.61,FP197J9
3.5,1.99,504.0,1764.0,1002.96,181.44,1184.4,747.0,579.5999999999999,28.41,1945.92,1106.4,839.52,,ZV762YM
3.5,1.99,370.0,1295.0,736.3,133.2,869.5,465.0,425.5,29.09,1156.45,696.2,460.25,39.8,IG310PW
3.5,1.99,306.0,1071.0,608.9399999999999,110.16,719.0999999999999,366.0,351.9000000000001,29.27,1181.45,639.75,541.7,45.85,HL342BJ
3.5,1.99,153.0,535.5,304.47,55.08,,185.0,175.95000000000005,29.23,646.99,,295.13,45.62,EK071YS
3.5,1.99,,1043.0,593.02,107.28,,318.0,342.70000000000005,29.66,1150.56,654.18,496.38,,WJ773Y6
3.5,1.99,164.0,574.0,326.36,59.04,385.4,209.0,188.6,,512.59,308.59,204.0,39.8,DD504CH
3.5,1.99,450.0,1575.0,895.5,162.0,,652.0,517.5,28.51,1737.43,940.81,796.62,45.85,FP056JH
3.5,1.99,294.0,1029.0,585.06,105.84,690.9,,338.1,,1243.23,676.13,567.1,45.62,EM8363D
3.5,1.99,249.0,871.5,495.51,,585.15,344.0,286.35,28.71,961.38,546.61,414.77,43.14,VI389TK
3.5,1.99,430.0,1505.0,855.7,154.8,1010.5,516.0,494.5,29.26,1343.98,809.1,534.88,39.8,SJ031LC
3.5,1.99,285.0,997.5,567.15,102.6,669.75,341.0,327.75,29.27,1100.37,595.85,504.52,45.85,MS790K6
3.5,1.99,135.0,472.5,268.65,48.6,317.25,141.0,155.25,29.72,570.87,310.47,260.4,45.61,UZ877FV
3.5,1.99,361.0,1263.5,,129.96,848.35,452.0,415.15,29.1,1393.8,792.48,601.32,43.14,CD978B4
3.5,1.99,262.0,917.0,521.38,94.32,615.7,287.0,301.29999999999995,29.57,818.89,492.99,325.9,39.8,UK378MD
3.5,1.99,450.0,1575.0,895.5,162.0,1057.5,628.0,517.5,28.67,1737.43,940.81,796.62,45.85,TP023IR
3.5,1.99,156.0,546.0,310.44,56.16,366.6,193.0,179.39999999999998,29.15,659.67,358.76,300.91,45.62,MF260KP
3.5,1.99,452.0,1582.0,899.48,162.72,1062.2,672.0,,,1745.15,992.24,752.91,43.14,FH55826
3.5,1.99,135.0,472.5,268.65,48.6,317.25,191.0,155.25,28.61,421.95,254.02,167.93,39.8,PJ366UM
3.5,1.99,383.0,1340.5,762.17,137.88,900.05,416.0,440.4500000000001,29.6,1478.75,800.74,678.01,45.85,FQ9293S
3.5,1.99,300.0,1050.0,597.0,108.0,705.0,330.0,345.0,29.56,1268.6,689.93,578.67,45.61,JH965W4
3.5,,448.0,1568.0,891.52,161.28,1052.8,479.0,515.2,29.65,1729.71,983.46,746.25,43.14,AK859D0
3.5,1.99,,1099.0,624.86,113.04,737.9,,361.1,29.32,981.42,590.83,390.59,39.8,GC02514
3.5,1.99,356.0,1246.0,708.4399999999999,128.16,836.5999999999999,455.0,409.4000000000001,29.02,1374.5,744.29,630.21,45.85,NS3949G
3.5,1.99,279.0,976.5,555.21,100.44,655.6500000000001,399.0,320.8499999999999,28.57,1179.8,641.63,538.17,45.62,GK640S9
3.5,1.99,520.0,1820.0,1034.8,187.2,1222.0,,598.0,28.62,2007.7,1141.52,866.18,43.14,ET744Q9
3.5,,132.0,462.0,262.68,47.52,310.2,143.0,151.8,29.61,412.57,248.37,164.2,39.8,OS573UK
3.5,1.99,293.0,1025.5,583.07,105.48,688.5500000000001,353.0,336.94999999999993,29.24,1131.26,612.57,518.69,45.85,PD205GH
3.5,1.99,132.0,462.0,262.68,47.52,310.2,187.0,151.8,28.61,558.18,303.57,254.61,45.61,DH412AH
3.5,1.99,354.0,1239.0,704.46,127.44,831.9000000000001,468.0,407.0999999999999,28.89,1366.78,777.11,589.67,,UX215UC
3.5,1.99,252.0,882.0,501.48,90.72,592.2,297.0,289.79999999999995,29.32,787.63,474.17,313.46,39.8,GF017CU
3.5,1.99,225.0,787.5,447.75,81.0,528.75,320.0,258.75,28.59,868.71,470.41,398.3,45.85,ID113QV
3.5,1.99,164.0,574.0,326.36,59.04,385.4,178.0,188.6,29.6,693.5,377.16,316.34,45.61,EZ846JA
,1.99,519.0,1816.5,1032.81,186.84,1219.65,633.0,596.8500000000001,29.2,2003.84,1139.32,864.52,43.14,OM5923X
3.5,1.99,437.0,1529.5,869.63,157.32,1026.95,550.0,502.55,29.08,1365.86,822.27,543.59,39.8,RQ393TA
3.5,1.99,449.0,1571.5,893.51,161.64,1055.15,655.0,516.3499999999999,28.48,1733.57,938.72,794.85,45.85,HW138R2
3.5,1.99,483.0,1690.5,961.17,173.88,1135.05,506.0,555.45,29.71,2042.45,1110.79,931.66,45.61,RF8849A
3.5,1.99,450.0,1575.0,895.5,162.0,1057.5,572.0,517.5,29.04,1737.43,987.85,749.58,,EM371PL
3.5,1.99,300.0,,597.0,108.0,705.0,358.0,345.0,29.28,937.66,564.49,373.17,39.8,PZ488QI
3.5,1.99,438.0,1533.0,871.62,157.68,1029.3,539.0,503.7000000000001,29.17,1691.1,915.72,775.38,45.85,EW272H2
3.5,1.99,462.0,1617.0,919.38,166.32,,616.0,,28.86,1953.64,1062.49,891.15,45.61,SL7340C
3.5,1.99,433.0,1515.5,861.67,155.88,1017.55,613.0,497.9500000000001,28.61,1671.79,950.53,721.26,43.14,WG076GM
3.5,1.99,407.0,1424.5,809.93,146.52,956.45,489.0,468.05000000000007,29.25,1272.09,765.82,506.27,39.8,SB758VT
3.5,1.99,227.0,794.5,451.73,81.72,533.45,314.0,,28.71,876.44,474.59,401.85,45.85,NU320DS
3.5,1.99,144.0,504.0,286.56,51.84,338.4,185.0,165.60000000000002,,608.93,331.17,277.76,45.61,MT338QO
3.5,1.99,505.0,1767.5,1004.95,181.8,1186.75,603.0,580.75,29.27,1949.78,1108.59,841.19,43.14,NB55987
3.5,1.99,261.0,913.5,519.39,93.96,613.35,388.0,300.15,,815.76,,324.66,39.8,MN539OP
,1.99,369.0,1291.5,734.31,132.84,867.15,406.0,424.35,29.56,1424.69,771.47,653.22,45.85,YC2056K
3.5,1.99,483.0,1690.5,961.17,173.88,1135.05,649.0,555.45,28.83,2042.45,1110.79,931.66,45.61,SE877GS
3.5,1.99,366.0,1281.0,728.34,131.76,860.1,526.0,420.9,28.55,1413.11,803.45,609.66,43.14,SB3223N
3.5,1.99,355.0,1242.5,706.45,127.8,834.25,,408.25,29.3,1109.56,667.98,441.58,39.8,IV897WB
3.5,1.99,281.0,,559.1899999999999,101.16,660.3499999999999,396.0,323.1500000000001,28.63,1084.93,587.49,497.44,45.85,VO162MQ
3.5,1.99,423.0,1480.5,841.77,152.28,994.05,432.0,486.4500000000001,29.79,1788.73,972.8,815.93,,EF3220W
3.5,1.99,361.0,1263.5,718.39,129.96,848.35,505.0,415.15,28.66,1393.8,792.48,601.32,43.14,WQ840DM
3.5,1.99,272.0,952.0,541.28,97.92,639.1999999999999,312.0,312.80000000000007,29.42,850.15,511.8,338.35,39.8,OS720SD
3.5,1.99,180.0,630.0,358.2,64.8,423.0,269.0,207.0,28.37,694.97,376.32,318.65,45.85,QA724UZ
3.5,1.99,204.0,,405.96,73.44,479.4,220.0,234.6,,862.65,469.15,393.5,45.62,NJ594KC
3.5,1.99,253.0,885.5,503.47,91.08,594.55,295.0,290.95000000000005,29.36,976.82,555.39,421.43,43.14,NU540WV
3.5,1.99,499.0,1746.5,993.01,179.64,1172.65,561.0,573.8499999999999,29.48,1559.64,938.93,620.71,39.8,LZ338V8
3.5,1.99,150.0,525.0,298.5,54.0,352.5,155.0,172.5,29.76,579.14,313.6,265.54,45.85,VO857NJ
,,126.0,441.0,250.74,45.36,296.1,171.0,144.89999999999998,28.79,532.81,289.77,243.04,45.61,LX981VP
3.5,1.99,262.0,917.0,521.38,94.32,615.7,383.0,301.29999999999995,28.47,1011.57,575.15,436.42,43.14,NQ018BN
3.5,1.99,192.0,672.0,382.08,69.12,451.2,237.0,220.8,29.15,600.1,361.27,238.83,39.8,WN6099N
3.5,1.99,168.0,588.0,334.32,60.48,394.8,182.0,193.2,29.61,,351.24,297.4,45.85,NQ88900
3.5,1.99,311.0,1088.5,618.89,111.96,730.85,431.0,357.65,28.7,1315.11,715.23,599.88,45.61,PE252NB
3.5,1.99,244.0,854.0,485.56,87.84,573.4,334.0,280.6,28.75,,535.64,406.43,43.14,GY748KZ
3.5,1.99,517.0,1809.5,1028.83,186.12,1214.9499999999998,557.0,594.5500000000002,,1615.9,972.8,643.1,39.8,CZ093ZL
3.5,1.99,117.0,409.5,232.83,42.12,274.95,175.0,134.55,28.37,451.73,244.61,207.12,45.85,EO367TG
3.5,1.99,524.0,1834.0,1042.76,267.24,1310.0,839.0,524.0,23.77,,1240.52,,,HU62868
3.5,1.99,405.0,1417.5,805.95,206.55,1012.5,691.0,405.0,,1669.96,915.22,754.74,45.2,UJ0653Z
3.5,1.99,321.0,,638.79,163.71,802.5,417.0,321.0,24.67,1071.48,621.77,449.71,41.97,VN545CJ
3.5,1.99,640.0,2240.0,1273.6,326.4,1600.0,842.0,640.0,24.62,2638.94,1377.4,1261.54,47.8,HN766QK
3.5,1.99,398.0,1393.0,792.02,202.98,995.0,625.0,398.0,,1797.39,942.23,855.16,47.58,XZ7140N
3.5,1.99,228.0,798.0,453.72,116.28,570.0,,228.0,23.28,940.12,515.23,424.89,45.2,IY7653F
3.5,1.99,519.0,1816.5,1032.81,264.69,1297.5,824.0,519.0,23.81,1732.4,1005.29,,41.97,FA9713R
3.5,1.99,332.0,1162.0,660.68,169.32,830.0,486.0,332.0,24.18,1368.95,714.53,654.42,47.8,MY479XN
3.5,1.99,646.0,2261.0,1285.54,329.46,1615.0,1169.0,,23.14,2917.37,1529.34,1388.03,47.58,ES138PV
3.5,1.99,595.0,2082.5,1184.05,303.45,1487.5,955.0,595.0,23.76,2453.39,1344.58,1108.81,45.2,BE223M6
3.5,1.99,180.0,630.0,358.2,91.8,450.0,317.0,180.0,23.29,600.83,348.65,252.18,,SC684XD
3.5,1.99,314.0,1099.0,624.86,160.14,785.0,,314.0,24.21,1294.73,675.79,618.94,47.8,DE237ON
3.5,1.99,486.0,1701.0,967.14,247.86,1215.0,685.0,486.0,24.34,2194.8,1150.56,,47.58,BC959GW
3.5,1.99,354.0,1239.0,704.46,180.54,885.0,625.0,354.0,23.27,1459.67,799.97,659.7,45.2,NF567JG
3.5,1.99,691.0,2418.5,1375.09,352.41,1727.5,1307.0,691.0,,2306.52,1338.44,968.08,41.97,QR775FB
3.5,1.99,581.0,2033.5,1156.19,296.31,1452.5,963.0,581.0,23.6,2395.67,1250.42,1145.25,47.8,ZX515IH
3.5,1.99,724.0,2534.0,1440.76,369.24,1810.0,985.0,724.0,24.49,3269.62,1714.0,1555.62,47.58,NH344UT
3.5,1.99,588.0,2058.0,1170.12,299.88,1470.0,861.0,588.0,,2424.53,1328.76,1095.77,,IS365VB
3.5,1.99,650.0,2275.0,1293.5,331.5,1625.0,979.0,650.0,24.05,2169.67,1259.03,910.64,41.97,HD414AX
,1.99,194.0,679.0,386.06,98.94,485.0,302.0,194.0,23.9,799.93,417.52,382.41,,UM14772
3.5,1.99,378.0,1323.0,752.22,192.78,945.0,635.0,378.0,23.53,1707.07,894.88,812.19,47.58,FT760AQ
3.5,1.99,553.0,,1100.47,282.03,1382.5,989.0,553.0,,2280.21,1249.67,1030.54,45.19,ZS093IK
3.5,1.99,385.0,1347.5,766.15,196.35,962.5,562.0,385.0,24.19,1285.11,745.73,539.38,41.97,WY414LU
3.5,1.99,247.0,864.5,491.53,125.97,617.5,455.0,247.0,23.05,1018.47,531.59,486.88,47.81,ZM7853Y
3.5,1.99,636.0,2226.0,1265.64,324.36,,1048.0,636.0,23.63,2872.21,1505.67,1366.54,47.58,OX836HW
3.5,1.99,315.0,1102.5,626.85,160.65,787.5,411.0,315.0,,1298.86,711.84,587.02,45.2,VM442KF
3.5,1.99,545.0,1907.5,1084.55,277.95,1362.5,1041.0,545.0,22.84,1819.18,1055.65,763.53,41.97,LW397YQ
3.5,,291.0,1018.5,579.09,148.41,727.5,450.0,291.0,23.93,1199.89,626.29,573.6,47.8,HQ627QE
3.5,1.99,359.0,1256.5,,183.09,897.5,468.0,359.0,24.66,,849.9,771.36,47.58,CX698QW
,1.99,222.0,777.0,441.78,113.22,555.0,364.0,222.0,,915.38,501.67,413.71,45.2,RF2645K
3.5,1.99,225.0,787.5,447.75,114.75,562.5,312.0,225.0,24.41,751.04,435.82,315.22,41.97,IS169S0
3.5,1.99,330.0,1155.0,656.7,168.3,825.0,510.0,330.0,,1360.71,710.22,650.49,47.81,BN223KA
3.5,1.99,184.0,644.0,366.16,93.84,460.0,325.0,184.0,23.27,830.95,435.6,395.35,,IJ682YJ
3.5,1.99,460.0,1610.0,915.4,234.6,1150.0,663.0,460.0,24.25,1896.74,1039.51,857.23,45.19,LD7478C
3.5,1.99,210.0,735.0,417.9,107.1,525.0,292.0,210.0,,700.97,406.76,294.21,41.97,BI31609
3.5,1.99,451.0,1578.5,897.49,230.01,1127.5,816.0,451.0,23.14,1859.63,970.64,888.99,47.8,MY51258
3.5,1.99,562.0,1967.0,1118.38,286.62,1405.0,893.0,562.0,23.8,2538.02,,1207.54,47.58,AV87926
3.5,1.99,281.0,983.5,559.1899999999999,,702.5,368.0,281.0,,1158.66,635.0,523.66,45.2,BO450TC
3.5,1.99,283.0,990.5,563.17,144.33,707.5,,283.0,23.35,944.64,548.16,396.48,41.97,RW395TV
3.5,1.99,364.0,1274.0,724.36,185.64,910.0,,364.0,23.95,1500.9,783.4,717.5,47.8,XQ0992Y
3.5,1.99,453.0,1585.5,,231.03,1132.5,800.0,453.0,23.27,2045.77,1072.43,973.34,47.58,DK182MJ
3.5,1.99,753.0,2635.5,1498.47,384.03,1882.5,1038.0,753.0,24.44,3104.88,1701.63,1403.25,45.19,XD267AL
3.5,1.99,266.0,931.0,529.34,135.66,665.0,,266.0,24.09,887.89,515.23,372.66,,YP964SC
3.5,1.99,748.0,2618.0,1488.52,381.48,1870.0,1062.0,748.0,24.31,3084.27,1609.83,1474.44,47.81,HL667ML
3.5,1.99,170.0,595.0,338.3,86.7,425.0,282.0,170.0,23.59,767.73,402.46,365.27,47.58,IT17927
3.5,1.99,509.0,1781.5,1012.91,259.59,1272.5,950.0,509.0,22.97,2098.79,1150.24,948.55,45.2,DM397NF
3.5,1.99,623.0,2180.5,1239.77,317.73,1557.5,,623.0,24.56,2079.54,1206.73,872.81,41.97,OQ2645J
3.5,1.99,426.0,1491.0,847.74,217.26,1065.0,605.0,426.0,24.31,1756.55,916.83,839.72,47.81,JA105TG
3.5,1.99,332.0,1162.0,660.68,169.32,830.0,640.0,332.0,22.79,1499.33,785.98,713.35,47.58,VS797RC
3.5,1.99,686.0,2401.0,1365.14,349.86,,1297.0,686.0,,,1550.22,1278.4,45.2,HZ0099Z
3.5,1.99,193.0,675.5,,98.43,482.5,340.0,193.0,23.29,644.22,373.83,270.39,41.97,FF378T8
3.5,1.99,196.0,,390.04,99.96,490.0,326.0,196.0,23.58,808.18,421.83,386.35,47.8,KY132HJ
3.5,1.99,451.0,1578.5,897.49,230.01,1127.5,,451.0,23.36,2036.74,1067.7,969.04,47.58,OK604BB
3.5,1.99,244.0,854.0,485.56,124.44,610.0,,244.0,24.1,1006.1,551.39,454.71,45.2,TX059LC
3.5,1.99,749.0,2621.5,1490.51,381.99,1872.5,1390.0,749.0,23.0,2500.12,1450.79,1049.33,41.97,OF55939
3.5,1.99,517.0,1809.5,1028.83,263.67,1292.5,785.0,517.0,24.02,2131.77,1112.68,1019.09,47.8,LN934XW
3.5,1.99,488.0,1708.0,971.12,248.88,1220.0,,488.0,23.52,2203.83,1155.29,1048.54,,VA6122J
3.5,1.99,261.0,913.5,519.39,133.11,652.5,446.0,261.0,23.44,1076.19,589.81,486.38,45.19,IH798L6
3.5,1.99,,2082.5,1184.05,303.45,1487.5,1080.0,595.0,23.13,1986.08,1152.5,833.58,,TF62420
3.5,1.99,193.0,,384.07,98.43,482.5,372.0,193.0,22.79,795.81,415.37,380.44,47.81,WK135FB
3.5,1.99,535.0,1872.5,1064.65,272.85,1337.5,703.0,535.0,24.63,2416.09,1266.56,1149.53,,DW6474G
3.5,1.99,294.0,1029.0,585.06,149.94,,,294.0,24.14,1212.26,664.38,547.88,45.19,PT1107C
3.5,1.99,311.0,1088.5,618.89,158.61,777.5,565.0,311.0,23.12,,602.4,435.7,41.97,VZ561WU
3.5,1.99,688.0,2408.0,1369.12,350.88,1720.0,1300.0,688.0,,2836.86,1480.7,1356.16,47.8,DF21532
3.5,1.99,342.0,1197.0,680.58,174.42,855.0,650.0,342.0,22.87,1544.49,809.65,734.84,47.58,FQ172GU
3.5,1.99,605.0,2117.5,,308.55,,999.0,605.0,23.62,2494.63,1367.18,1127.45,45.2,IV257X7
3.5,1.99,608.0,2128.0,1209.92,310.08,1520.0,1080.0,608.0,23.24,2029.47,1177.68,851.79,41.97,QT422GE
3.5,1.99,193.0,675.5,384.07,98.43,,,193.0,23.5,,415.37,380.44,47.81,ST287NT
3.5,1.99,388.0,1358.0,772.12,197.88,970.0,658.0,388.0,23.48,1752.23,918.55,833.68,47.58,VV250XA
3.5,1.99,244.0,854.0,485.56,124.44,610.0,422.0,244.0,23.38,1006.1,551.39,454.71,45.2,QO777PM
3.5,1.99,458.0,1603.0,911.42,233.58,1145.0,606.0,458.0,24.6,1528.78,887.13,641.65,41.97,IZ607DQ
3.5,1.99,182.0,,362.18,92.82,455.0,298.0,,,750.45,391.7,358.75,47.8,FY380YO
3.5,1.99,495.0,1732.5,985.05,252.45,1237.5,932.0,495.0,,2235.44,1171.86,1063.58,47.58,BE3210J
,1.99,730.0,2555.0,1452.7,,1825.0,1130.0,,23.93,3010.05,1649.65,,45.2,IL855KY
3.5,1.99,743.0,2600.5,1478.57,378.93,1857.5,1230.0,743.0,23.61,2480.1,1439.17,1040.93,41.97,ID2594G
3.5,1.99,328.0,1148.0,652.72,167.28,820.0,550.0,328.0,23.54,1352.46,705.92,646.54,47.8,RO333LF
3.5,1.99,445.0,1557.5,885.55,226.95,1112.5,670.0,445.0,24.05,2009.64,1053.49,956.15,47.58,DT939V9
3.5,1.99,624.0,2184.0,1241.76,318.24,1560.0,910.0,624.0,24.2,2572.97,1410.11,1162.86,45.2,OZ771MR
3.5,1.99,726.0,2541.0,1444.74,370.26,,,726.0,24.15,2423.35,1406.24,1017.11,41.97,SH0477L
,1.99,528.0,1848.0,1050.72,269.28,1320.0,1012.0,528.0,22.82,2177.13,1136.35,1040.78,47.81,ZQ349RX
3.5,1.99,369.0,1291.5,734.31,188.19,922.5,584.0,369.0,23.82,,873.57,792.85,47.58,FF1643L
,1.99,522.0,1827.0,1038.78,266.22,1305.0,981.0,522.0,22.93,2152.39,1179.61,972.78,45.2,DM656NK
3.5,1.99,427.0,1494.5,849.73,217.77,1067.5,560.0,427.0,24.64,,827.08,598.22,41.97,ZF654I2
,1.99,181.0,633.5,360.19,92.31,452.5,292.0,181.0,23.73,746.33,389.55,356.78,47.8,DJ593LX
3.5,1.99,605.0,2117.5,1203.95,308.55,1512.5,812.0,605.0,24.54,2732.21,1432.28,1299.93,47.58,VA2125T
3.5,1.99,474.0,,943.26,241.74,1185.0,873.0,474.0,23.05,1954.47,1071.14,883.33,45.2,PD032MC
3.5,1.99,485.0,,965.15,247.35,1212.5,902.0,485.0,22.99,1618.91,939.43,679.48,41.97,FG094V9
3.5,1.99,557.0,1949.5,1108.43,284.07,1392.5,1064.0,557.0,22.84,2296.71,1198.77,1097.94,47.8,TR074O8
3.5,1.99,696.0,,1385.04,354.96,1740.0,1266.0,696.0,23.11,3143.17,1647.71,1495.46,47.58,CU070JW
3.5,1.99,326.0,1141.0,,166.26,815.0,587.0,326.0,23.17,1344.21,736.69,607.52,45.2,BO631QD
3.5,1.99,444.0,1554.0,883.56,226.44,1110.0,678.0,444.0,23.99,1482.05,860.01,622.04,41.97,YO111YT
3.5,1.99,443.0,1550.5,881.57,225.93,1107.5,846.0,443.0,22.84,1826.64,953.42,873.22,47.8,XV895LK
3.5,1.99,205.0,717.5,407.95,104.55,512.5,303.0,205.0,24.14,925.79,485.32,440.47,47.58,LL760Q3
3.5,1.99,709.0,2481.5,1410.91,361.59,1772.5,1022.0,709.0,24.25,2923.46,1602.19,1321.27,45.2,BG847CP
3.5,1.99,200.0,700.0,398.0,102.0,500.0,353.0,200.0,23.28,667.59,387.39,280.2,,YS295TC
3.5,1.99,432.0,1512.0,859.68,220.32,1080.0,819.0,432.0,,1781.29,929.74,851.55,47.81,UI876VE
3.5,1.99,510.0,1785.0,1014.9,260.1,1275.0,736.0,510.0,24.24,2303.19,1207.38,1095.81,47.58,NR313YE
3.5,1.99,177.0,619.5,352.23,90.27,442.5,304.0,177.0,23.42,729.83,399.98,329.85,45.2,HI043DT
3.5,1.99,746.0,2611.0,1484.54,380.46,1865.0,1234.0,746.0,23.61,2490.11,1444.98,1045.13,41.97,NX101K8
3.5,1.99,711.0,2488.5,1414.89,362.61,1777.5,1098.0,711.0,23.94,2931.7,1530.2,1401.5,47.81,LU991N1
3.5,1.99,752.0,2632.0,1496.48,383.52,1880.0,1354.0,752.0,23.17,3396.07,1780.29,1615.78,47.58,UB7735T
3.5,1.99,628.0,2198.0,1249.72,320.28,1570.0,1188.0,628.0,22.9,2589.46,1419.15,1170.31,45.2,FI901PO
3.5,1.99,507.0,1774.5,1008.93,258.57,1267.5,687.0,507.0,24.51,1692.34,982.04,710.3,41.97,XD609JC
3.5,1.99,445.0,1557.5,885.55,226.95,1112.5,,445.0,23.99,1834.89,957.72,877.17,47.81,PV066S4
3.5,1.99,715.0,2502.5,1422.85,364.65,1787.5,994.0,715.0,24.4,3228.98,1692.69,1536.29,47.58,RX316IA
3.5,1.99,680.0,2380.0,1353.2,346.8,1700.0,947.0,680.0,24.39,2803.88,1536.66,1267.22,45.2,OF496DW
3.5,1.99,750.0,2625.0,1492.5,382.5,1875.0,1114.0,750.0,24.12,2503.46,1452.72,1050.74,41.97,SM966SJ
3.5,1.99,500.0,1750.0,995.0,255.0,1250.0,951.0,500.0,,2061.68,1076.09,985.59,47.81,YS613BI
3.5,1.99,528.0,,1050.72,,1320.0,837.0,528.0,23.82,2384.47,1249.99,1134.48,47.58,DP722Z3
3.5,1.99,267.0,934.5,531.33,136.17,667.5,439.0,,23.64,1100.93,603.37,497.56,45.19,QU166X6
3.5,1.99,405.0,1417.5,805.95,206.55,1012.5,672.0,405.0,23.59,1351.87,,567.4,41.97,VF4513L
3.5,1.99,706.0,,1404.94,360.06,1765.0,,706.0,24.47,2911.09,1519.44,1391.65,47.81,WX0903O
3.5,1.99,333.0,,662.67,169.83,832.5,603.0,333.0,23.14,1503.84,788.35,715.49,,DA708UD
3.5,1.99,733.0,2565.5,1458.67,373.83,1832.5,1008.0,,24.45,3022.42,1656.43,1365.99,45.2,BN520WX
3.5,1.99,245.0,857.5,487.55,124.95,612.5,387.0,245.0,23.83,817.8,,343.24,41.97,FI414IP
3.5,1.99,264.0,924.0,,134.64,660.0,382.0,264.0,,,568.18,520.38,47.8,PJ041QR
3.5,1.99,204.0,714.0,405.96,104.04,510.0,386.0,204.0,22.89,921.27,482.95,438.32,,BD696YN
3.5,1.99,179.0,626.5,356.21,91.29,447.5,256.0,179.0,24.28,738.08,404.5,333.58,45.2,QX9066L
3.5,1.99,240.0,840.0,477.6,122.4,600.0,344.0,240.0,24.27,801.11,464.87,336.24,41.97,ZR56210
3.5,1.99,437.0,1529.5,869.63,222.87,1092.5,660.0,437.0,24.04,1801.9,940.5,861.4,47.81,IY769ZR
3.5,1.99,754.0,2639.0,1500.46,384.54,1885.0,1459.0,754.0,22.77,3405.1,1785.02,1620.08,47.58,FG540VF
,1.99,222.0,,441.78,113.22,555.0,339.0,222.0,23.99,915.38,501.67,413.71,45.2,ZE4117M
3.5,1.99,203.0,710.5,403.97,103.53,507.5,344.0,203.0,,677.6,393.2,284.4,41.97,MK613FB
3.5,1.99,354.0,1239.0,704.46,180.54,885.0,625.0,354.0,23.27,1459.67,761.87,697.8,47.81,NQ84513
3.5,1.99,223.0,780.5,443.77,,557.5,326.0,223.0,24.19,1007.08,527.93,479.15,47.58,EX165LV
3.5,1.99,727.0,2544.5,1446.73,370.77,1817.5,1029.0,727.0,24.33,2997.68,1642.87,1354.81,45.2,NX243QS
3.5,1.99,718.0,2513.0,1428.82,366.18,1795.0,961.0,718.0,24.56,2396.65,1390.74,1005.91,,LL414YB
3.5,1.99,675.0,,1343.25,344.25,,1067.0,675.0,,2783.26,1452.72,,47.81,ZL0584S
3.5,1.99,556.0,1946.0,1106.44,283.56,1390.0,,556.0,22.75,2510.92,1316.28,1194.64,47.58,QZ4111I
3.5,1.99,762.0,2667.0,1516.38,388.62,1905.0,1045.0,762.0,24.46,3141.99,,1420.03,45.2,QP62930
3.5,1.99,749.0,2621.5,1490.51,381.99,1872.5,1328.0,749.0,23.25,2500.12,1450.79,1049.33,41.97,KF6378C
3.5,1.99,631.0,2208.5,1255.69,321.81,1577.5,1116.0,631.0,23.27,2601.83,1358.03,1243.8,47.8,UP0347B
3.5,1.99,525.0,1837.5,1044.75,267.75,1312.5,952.0,525.0,23.13,2370.93,1242.89,1128.04,,SV037O6
3.5,1.99,515.0,1802.5,1024.85,262.65,1287.5,936.0,515.0,23.12,,1163.79,959.74,45.2,SM221GO
3.5,1.99,216.0,756.0,429.84,110.16,540.0,,216.0,23.61,721.0,418.38,302.62,41.97,XT320FH
,1.99,180.0,630.0,358.2,91.8,450.0,279.0,180.0,23.92,742.2,387.39,354.81,47.81,IV211BE
3.5,,,1298.5,738.29,166.95,905.24,697.0,393.26,24.65,1629.76,861.58,768.18,47.13,MT841MK
3.5,1.99,370.0,1295.0,736.3,166.5,902.8,547.0,392.2000000000001,25.85,1484.03,820.2,,44.73,QK3144W
3.5,1.99,341.0,,678.59,153.45,,568.0,361.46,25.29,1107.2,647.92,459.28,41.48,BL951K6
3.5,1.99,334.0,1169.0,664.66,150.3,814.96,608.0,354.04,24.82,1339.64,705.14,634.5,47.36,ZA683UF
3.5,1.99,174.0,609.0,346.26,78.3,424.56,321.0,184.44,24.75,,404.08,360.28,47.13,PX148OX
3.5,1.99,267.0,934.5,531.33,120.15,651.48,397.0,283.02,25.83,1070.91,591.87,479.04,44.73,QC556OK
3.5,1.99,225.0,787.5,447.75,101.25,549.0,,238.5,25.05,730.56,427.52,303.04,41.48,ZS123BT
3.5,1.99,265.0,927.5,527.35,119.25,646.6,451.0,280.9,,1062.89,559.47,503.42,47.36,GP315Y7
